"Line","population","ala","arg","asp","gln","glu","gly","his","ile","leu","lys","met","phe","pro","ser","thr","trp","tyr","val","total","ShikFam","AspFam","AspFam_Asp","SerFam","GluFam","GluFam_glu","BCAA","PyrFam","ala_t","arg_t","asp_t","gln_t","glu_t","gly_t","his_t","ile_t","leu_t","lys_t","met_t","phe_t","pro_t","ser_t","trp_t","tyr_t","val_t","ile_BCAA","leu_BCAA","val_BCAA","arg_GluFam","gln_GluFam","glu_GluFam","his_GluFam","pro_GluFam","phe_ShikFam","trp_ShikFam","tyr_ShikFam","gly_SerFam","ser_SerFam","ala_PyrFam","leu_PyrFam","val_PyrFam","asp_AspFam","ile_AspFam","lys_AspFam","met_AspFam","thr_AspFam"
281,1,0.45325779,0.555240793,2.481586402,0.158640227,4.974504249,0.441926346,0.113314448,0.101983003,0.147308782,0.226628895,0.033994334,0.419263456,0.226628895,0.498583569,0.192634561,1.1898017,0.124645892,0.351274788,12.69121813,1.733711048,3.036827195,1.2237442921804,0.940509915,6.028328612,1.21184510259728,0.600566573,0.95184136,0.0357142856861448,0.043749999985226,0.195535714269533,0.012500000029548,0.391964285700919,0.0348214286030871,0.00892857146093352,0.00803571429908123,0.0116071428676957,0.0178571428430724,0.0026785714067622,0.0330357142793826,0.0178571428430724,0.0392857142547592,0.0937500000246233,0.00982142854399115,0.0276785714658582,0.169811320817551,0.245283018773674,0.584905660408775,0.0921052631229719,0.0263157895347992,0.82518796986245,0.0187969925485542,0.0375939849312249,0.241830065329318,0.686274510030117,0.0718954246405656,0.469879518495028,0.530120481504972,0.476190475690193,0.154761904861961,0.369047619447846,0.817164179142567,0.033582089612445,0.0746268656224939,0.0111940297610513,0.0634328358614425
286,1,0.415267176,0.464122137,2.161832061,0.085496183,5.044274809,0.549618321,0.109923664,0.109923664,0.097709924,0.207633588,0.085496183,0.305343511,0.219847328,0.427480916,0.146564885,1.367938931,0.085496183,0.354198473,12.23816794,1.758778625,2.711450381,1.25423728786119,0.977099237,5.923664121,1.17433414024767,0.561832061,0.867175573,0.0339321357605099,0.0379241516602362,0.176646706565787,0.0069860279266604,0.412175648653503,0.0449101796686081,0.00898203591737931,0.00898203591737931,0.00798403196287565,0.016966067880255,0.0069860279266604,0.024950099761419,0.0179640718347586,0.0349301397150136,0.111776447071701,0.0069860279266604,0.0289421157428568,0.195652173719577,0.173913044097353,0.630434782183069,0.0783505154106627,0.0144329896586991,0.851546391889021,0.0185567010138724,0.0371134020277447,0.173611110949225,0.777777778030478,0.0486111110202968,0.562500000191895,0.437499999808105,0.478873239664005,0.112676056662864,0.40845070367313,0.797297297471733,0.0405405405056534,0.0765765766745927,0.0315315314634187,0.0540540538846025
321,1,0.641975309,0.654320988,3.555555556,0.24691358,4.851851852,0.37037037,0.12345679,0.160493827,0.234567901,0.271604938,0.074074074,0.456790123,0.24691358,0.777777778,0.308641975,1.666666667,0.111111111,0.419753086,15.17283951,2.234567901,4.37037037,1.22916666640885,1.148148148,6.12345679,1.26208651393093,0.814814814,1.296296296,0.0423108218192707,0.0431244914683738,0.234336859205334,0.0162733929820629,0.319772172427071,0.0244100894730943,0.00813669649103143,0.0105777054383409,0.0154597233329597,0.0179007322802691,0.00488201789461886,0.0301057770168163,0.0162733929820629,0.0512611879594052,0.109845402760739,0.00732302684192828,0.0276647680695069,0.196969696969697,0.287878787878788,0.515151515151515,0.106854838768283,0.0403225806056517,0.792338709717587,0.0201612903028258,0.0403225806056517,0.204419889319801,0.745856353818626,0.0497237568615732,0.322580644880333,0.677419355119667,0.495238095627483,0.180952380812789,0.323809523559728,0.813559322204539,0.0367231638081969,0.062146892598487,0.0169491525268601,0.0706214688619171
328,1,0.425406204,0.519940916,2.446085672,0.129985229,3.237813885,0.283604136,0.070901034,0.082717873,0.094534712,0.177252585,0.059084195,0.224519941,0.141802068,0.460856721,0.189069424,0.720827179,0.070901034,0.283604136,9.618906944,1.016248154,2.954209749,1.20772946868396,0.744460857,4.100443132,1.26642335774652,0.460856721,0.803545052,0.0442260442352399,0.0540540540652932,0.254299754248667,0.0135135135163233,0.336609336575364,0.0294840294901599,0.00737100737253998,0.00859950860129664,0.00982800983005331,0.0184275184313499,0.00614250614378331,0.0233415233463766,0.01474201474508,0.0479115479215099,0.0749385749541565,0.00737100737253998,0.0294840294901599,0.179487179487179,0.205128205128205,0.615384615384615,0.126801152768676,0.031700288192169,0.789625360179242,0.0172910662866376,0.0345821325732753,0.22093023255814,0.709302325581395,0.0697674418604651,0.380952380952381,0.619047619047619,0.529411764705882,0.117647058823529,0.352941176470588,0.827999999941778,0.028000000009478,0.06000000002031,0.02000000000677,0.064000000021664
334,1,0.496815287,0.433121019,1.847133758,0.114649682,4.47133758,0.229299363,0.089171975,0.114649682,0.140127389,0.21656051,0.063694268,0.318471338,0.191082803,0.343949045,0.331210191,1.070063694,0.089171975,0.305732484,10.86624204,1.477707007,2.573248409,1.39310344898152,0.573248408,5.299363059,1.18518518545853,0.560509555,0.94267516,0.0457209847867515,0.0398593200303865,0.169988276646192,0.0105509965246458,0.411488862804679,0.0211019929572634,0.00820633064050541,0.0105509965246458,0.0128956624087862,0.0199296600612073,0.00586166475636503,0.0293083235977689,0.0175849941770669,0.0316529894819092,0.0984759671338961,0.00820633064050541,0.0281359906096846,0.204545455072572,0.250000000446023,0.545454544481405,0.081730769184501,0.0216346154667189,0.843749999805401,0.0168269231617482,0.0360576923816308,0.215517241571827,0.724137930544441,0.0603448278837322,0.399999999651111,0.600000000348889,0.527027026998356,0.148648649021366,0.324324323980278,0.717821781814614,0.0445544556052225,0.0841584159704808,0.0247524754225934,0.12871287118709
357,1,0.814691152,0.507512521,2.056761269,0.227045075,5.101836394,0.360601002,0.120200334,0.146911519,0.120200334,0.20033389,0.040066778,0.360601002,0.40066778,0.507512521,0.20033389,1.015025042,0.133555927,0.414023372,12.7278798,1.509181971,2.644407346,1.28571428578374,0.868113523,6.357262104,1.24607329852373,0.681135225,1.348914858,0.0640083945481635,0.0398740818561156,0.161594963286815,0.0178384050264208,0.400839454344941,0.0283315844953218,0.00944386149844061,0.0115424973607937,0.00944386149844061,0.0157397691640677,0.00314795383281354,0.0283315844953218,0.0314795383281354,0.0398740818561156,0.0797481637122312,0.010493179468901,0.0325288562200281,0.215686274337082,0.176470588494377,0.607843137168541,0.0798319327876496,0.0357142856918142,0.802521008342556,0.0189075630410723,0.0630252101369077,0.238938053150119,0.672566371388225,0.0884955754616552,0.415384615544112,0.584615384455888,0.603960396142364,0.0891089109791687,0.306930692878468,0.77777777773576,0.0555555554715208,0.0757575758148722,0.0151515151629744,0.0757575758148722
362,1,0.434925865,0.184514003,2.161449753,0.144975288,3.742998353,0.316309719,0.07907743,0.118616145,0.131795717,0.184514003,0.039538715,0.210873147,0.224052718,0.342668863,0.184514003,1.528830313,0.092257002,0.303130148,10.42504119,1.831960462,2.688632619,1.24390243875357,0.658978582,4.375617792,1.16901408425493,0.55354201,0.86985173,0.0417193425976286,0.0176991150094439,0.20733249045321,0.0139064475005686,0.359039190808224,0.0303413399750798,0.00758533501775066,0.011378002526626,0.0126422250615587,0.0176991150094439,0.00379266750887533,0.0202275600793094,0.0214917825183192,0.0328697850449452,0.146649810311205,0.0088495575526834,0.0290771175360699,0.214285714285714,0.238095238697421,0.547619047016865,0.042168674635465,0.0331325300543983,0.855421686931471,0.0180722891621335,0.0512048192165318,0.115107913830075,0.834532373766918,0.0503597124030071,0.4799999994537,0.5200000005463,0.5,0.151515151898359,0.348484848101641,0.80392156880248,0.0441176470752325,0.0686274508819384,0.0147058823584108,0.0686274508819384
366,1,0.638838475,0.508166969,2.671506352,0.203266788,4.370235935,0.34845735,0.11615245,0.159709619,0.130671506,0.2323049,0.087114338,0.275862069,0.275862069,0.595281307,0.319419238,1.074410163,0.087114338,0.34845735,12.44283122,1.43738657,3.470054447,1.29891304372238,0.943738657,5.473684211,1.25249169436432,0.638838475,1.117967331,0.0513418902583169,0.0408401399982986,0.214702450331879,0.0163360560314664,0.351225204113956,0.0280046674136274,0.00933488913787581,0.0128354725846711,0.0105017502600184,0.0186697782757516,0.00700116689359064,0.0221703617225469,0.0221703617225469,0.0478413068918892,0.086347724565535,0.00700116689359064,0.0280046674136274,0.250000000391335,0.204545454154119,0.545454545454545,0.0928381962515813,0.0371352785737094,0.798408488055907,0.021220159132779,0.0503978779860233,0.191919191926219,0.747474747172572,0.0606060609012091,0.369230768937337,0.630769231062663,0.571428571556354,0.116883116685634,0.311688311758011,0.769874476842755,0.046025104631449,0.0669456066318604,0.0251046026310376,0.0920502092628981
374,1,0.467924528,0.377358491,2.037735849,0.135849057,4.166037736,0.04528302,0.105660377,0.120754717,0.120754717,0.181132075,0.060377358,0.241509434,0.241509434,0.301886792,0.105660377,1.162264151,0.090566038,0.271698113,10.23396226,1.494339623,2.505660376,1.22962962899712,0.347169812,5.026415095,1.20652173924523,0.513207547,0.860377358,0.0457227138533536,0.0368731563995429,0.199115044323019,0.0132743363272868,0.407079646197562,0.00442477887347613,0.0103244837449694,0.0117994100361281,0.0117994100361281,0.0176991150053352,0.00589970496920711,0.0235988200722562,0.0235988200722562,0.0294985250414633,0.113569321585519,0.00884955755152452,0.0265486725568597,0.235294117761678,0.235294117761678,0.529411764476644,0.0750750751515479,0.027027027102305,0.828828828749966,0.0210210209469379,0.0480480480492429,0.161616161602643,0.777777777629069,0.060606060768289,0.130434785614367,0.869565214385633,0.543859649082025,0.140350877294937,0.315789473623038,0.813253012466523,0.0481927711179961,0.0722891564774459,0.0240963853594498,0.0421686745785854
378,1,0.435852373,0.407732865,2.094903339,0.112478032,4.260105448,0.379613358,0.07029877,0.14059754,0.112478032,0.196836555,0.056239016,0.309314587,0.196836555,0.506151142,0.084358524,1.251318102,0.098418278,0.309314587,11.0228471,1.659050967,2.572934974,1.22818791974822,0.8857645,5.04745167,1.18481848198608,0.562390159,0.857644992,0.039540816364948,0.0369897959484533,0.190051020393815,0.010204081665979,0.386479591828866,0.0344387756226792,0.00637755104123689,0.0127551020824738,0.010204081665979,0.0178571428247426,0.00510204083298951,0.0280612244907216,0.0178571428247426,0.0459183673154643,0.113520408171134,0.00892857145773164,0.0280612244907216,0.250000000444531,0.200000000355625,0.549999999199844,0.0807799443476395,0.0222841226333129,0.844011141963049,0.0139275766458206,0.0389972144101778,0.186440677925237,0.754237287997675,0.0593220340770881,0.428571429539116,0.571428570460884,0.50819672133059,0.131147541289438,0.360655737379972,0.814207650084203,0.0546448089130759,0.0765027320896451,0.0218579235652304,0.0327868853478456
379,1,1.034825871,0.689883914,2.87893864,0.411276949,4.126036484,0.915422886,0.15920398,0.185737977,0.199004975,0.358208955,0.119402985,0.252072968,0.650082919,0.875621891,0.517412935,1.393034826,0.119402985,0.39800995,15.28358209,1.764510779,4.059701492,1.41013824872627,1.791044777,6.036484246,1.46302250826147,0.782752902,1.631840796,0.0677083333544617,0.0451388889029745,0.188368055541356,0.0269097222482351,0.26996527775381,0.0598958333595734,0.0104166666598511,0.0121527777916361,0.0130208333248138,0.0234374999846649,0.00781249999488831,0.0164930555229543,0.0425347222380117,0.0572916666946106,0.0911458333391266,0.00781249999488831,0.0260416666496277,0.237288135918019,0.254237288027327,0.508474576054654,0.114285714314113,0.0681318681933987,0.683516483412355,0.0263736263546939,0.10769230772544,0.142857142614259,0.789473684478977,0.0676691729067641,0.511111111098704,0.488888888901296,0.634146341687612,0.121951219437463,0.243902438874926,0.709150326858564,0.0457516340464965,0.0882352940741782,0.0294117646913927,0.127450980329368
380,1,0.537931034,0.551724138,2.786206897,0.206896552,4.606896552,0.165517242,0.124137931,0.165517241,0.165517241,0.220689655,0.082758621,0.317241379,0.317241379,0.593103448,0.289655172,1.006896552,0.068965517,0.372413793,12.57931034,1.393103448,3.544827586,1.27227722744382,0.75862069,5.806896552,1.26047904190057,0.703448275,1.075862068,0.0427631578727709,0.0438596491451216,0.221491228190814,0.0164473684492945,0.366228070337916,0.0131578947912338,0.00986842105367758,0.0131578947117382,0.0131578947117382,0.0175438596421495,0.00657894739561692,0.0252192982306214,0.0252192982306214,0.0471491228031822,0.0800438597017712,0.00548245612326629,0.0296052631610327,0.235294117396194,0.235294117396194,0.529411765207612,0.0950118764919234,0.0356294537275235,0.793349168655898,0.0213776722020723,0.0546318289225828,0.227722772099549,0.722772277568866,0.0495049503315851,0.218181818900826,0.781818181099173,0.5,0.153846153631657,0.346153846368343,0.785992218071167,0.0466926068996124,0.0622568092935169,0.0233463035908568,0.081712062144847
641,1,0.511627907,0.310077519,2.775193798,0.186046512,5.054263566,0.930232557,0.139534884,0.186046512,0.23255814,0.263565891,0.093023256,0.511627907,0.23255814,0.821705426,0.170542636,2.062015504,0.15503876,0.418604651,15.05426357,2.728682171,3.488372093,1.25698324041873,1.751937983,5.922480621,1.17177914124631,0.837209303,1.162790698,0.033985581866626,0.0205973223172417,0.184346034935271,0.0123583934302009,0.335736354189526,0.0617919669517252,0.00926879507265064,0.0123583934302009,0.0154479917877511,0.0175077239596915,0.00617919671510043,0.033985581866626,0.0154479917877511,0.0545829041838677,0.136972193585687,0.010298661191834,0.0278063851515255,0.222222222487654,0.277777778109568,0.499999999402778,0.0523560208708026,0.0314136126237905,0.853403141257826,0.0235602094678428,0.0392670157797381,0.187499999977095,0.75568181810061,0.0568181819222947,0.530973451130433,0.469026548869567,0.4399999998968,0.200000000344,0.3599999997592,0.79555555543197,0.0533333334403556,0.0755555554205037,0.0266666667201778,0.0488888889869926
957,1,0.491862568,0.390596745,3.717902351,0.159132007,4.600361664,0.433996383,0.101265823,0.159132007,0.159132007,0.231464738,0.101265823,0.303797468,0.231464738,0.723327306,0.245931284,1.374321881,0.086799277,0.361663653,13.87341772,1.764918626,4.455696203,1.19844357983247,1.157323689,5.482820977,1.19182389939158,0.679927667,1.012658228,0.0354535975148307,0.0281543274255278,0.267987487008356,0.0114702815277157,0.331595411948715,0.0312825860043375,0.00729927008930284,0.0114702815277157,0.0114702815277157,0.0166840458978121,0.00729927008930284,0.0218978101958282,0.0166840458978121,0.0521376434126428,0.0990615224551892,0.00625651722969962,0.0260688217063214,0.23404255294115,0.23404255294115,0.5319148941177,0.0712401055293475,0.0290237466566109,0.839050131911684,0.0184696570296207,0.0422163588727365,0.172131147308771,0.778688524645895,0.0491803280453339,0.374999999675977,0.625000000324023,0.485714285827143,0.157142856888929,0.357142857283929,0.834415584369678,0.0357142856581778,0.0519480519888577,0.0227272727731792,0.0551948052101074
1716,1,0.351274788,0.305949008,1.439093484,0.101983003,2.912181303,0.135977337,0.135977337,0.079320113,0.067988669,0.135977337,0.045325779,0.271954674,0.260623229,0.339943343,0.158640227,1.393767705,0.045325779,0.181303116,8.362606231,1.711048158,1.85835694,1.29133858269905,0.47592068,3.71671388,1.2762645911404,0.328611898,0.600566573,0.042005420116259,0.0365853657997017,0.172086720843714,0.0121951219730939,0.348238482424846,0.0162601625909319,0.0162601625909319,0.00948509481481527,0.00813008135525591,0.0162601625909319,0.00542005419697729,0.0325203251818638,0.0311653116027244,0.0406504065371197,0.166666666646737,0.00542005419697729,0.0216802167879092,0.241379309400416,0.206896553088288,0.551724137511296,0.0823170730591724,0.0274390244427424,0.783536585549598,0.0365853658339716,0.0701219511145152,0.158940397281325,0.81456953650512,0.0264900662135542,0.285714285414116,0.714285714585884,0.584905660408775,0.113207547766732,0.301886791824493,0.774390243889314,0.0426829266717728,0.0731707316679432,0.0243902438893144,0.0853658538816553
1859,1,0.445171849,0.41898527,1.741407529,0.130932897,3.312602291,0.549918168,0.078559738,0.091653028,0.117839607,0.183306056,0.065466448,0.301145663,0.235679214,0.484451718,0.183306056,2.225859247,0.117839607,0.261865794,10.94599018,2.644844517,2.265139117,1.30075187988923,1.034369886,4.17675941,1.26086956509927,0.471358429,0.82487725,0.0406698564204266,0.0382775119573513,0.15909090912413,0.011961722498092,0.302631578918519,0.050239234546801,0.00717703348058366,0.00837320575780016,0.0107655502208755,0.0167464115156003,0.00598086120336717,0.0275119617364758,0.021531100441751,0.0442583731607185,0.203349282284848,0.0107655502208755,0.023923444996184,0.194444444739101,0.249999999469618,0.555555555791281,0.10031347963133,0.0313479624147181,0.793103448350165,0.0188087774009468,0.0564263322028405,0.113861386204125,0.841584158423329,0.0445544553725462,0.531645570354511,0.46835442964549,0.539682539432382,0.142857142683957,0.317460317883661,0.768786127055348,0.0404624278094616,0.0809248556189231,0.0289017338973445,0.0809248556189231
2057,1,0.441176471,0.352941176,2.117647059,0.279411765,3.632352941,0.485294118,0.102941176,0.191176471,0.220588235,0.205882353,0.088235294,0.382352941,0.338235294,0.617647059,0.323529412,1.558823529,0.102941176,0.367647059,11.80882353,2.044117646,2.926470589,1.38194444469039,1.102941177,4.705882352,1.29554655850829,0.779411765,1.029411765,0.0373599004066072,0.0298879202575398,0.179327521799286,0.0236612702603407,0.307596513045699,0.0410958904387997,0.0087173100468883,0.0161892901959557,0.0186799501609624,0.017434620178459,0.00747198006438496,0.032378580307229,0.0286425902750365,0.0523038605353771,0.132004981278605,0.0087173100468883,0.0311332503247256,0.245283019303667,0.28301886744037,0.471698113255963,0.074999999915,0.059375000074375,0.771875000116875,0.021874999904375,0.071874999989375,0.187050359722789,0.762589928251126,0.0503597120260856,0.4400000001088,0.5599999998912,0.42857142884898,0.214285713938775,0.357142857212245,0.723618090323477,0.0653266332894624,0.070351758795687,0.0301507537207646,0.110552763870609
2274,1,0.536824877,0.510638298,3.77086743,0.157119476,5.800327332,0.471358428,0.130932897,0.157119476,0.196399345,0.248772504,0.091653028,0.43207856,0.222585925,0.707037643,0.327332242,1.2700491,0.104746318,0.379705401,15.51554828,1.806873978,4.59574468,1.21874999991713,1.178396071,6.821603928,1.17607223481435,0.733224222,1.112929623,0.0345991561053619,0.0329113924164851,0.243037974678649,0.0101265822621642,0.373839662467925,0.0303797467864925,0.00843881857328731,0.0101265822621642,0.0126582278277052,0.0160337552699104,0.00590717300774627,0.027848101285403,0.0143459915810336,0.0455696202441903,0.0818565401028806,0.00675105488441044,0.0244725738431978,0.21428571409088,0.2678571426136,0.51785714329552,0.0748560460838295,0.0230326295191496,0.850287907832341,0.0191938579814891,0.0326295585831907,0.239130434806671,0.702898550459948,0.0579710147333806,0.399999999660555,0.600000000339444,0.482352941197612,0.176470588023875,0.341176470778512,0.820512820568614,0.0341880341359608,0.0541310541211354,0.0199430199851746,0.0712250711891158
5207,1,0.487985213,0.399260628,1.641404806,0.133086876,4.229205176,0.532347504,0.088724584,0.133086876,0.162661738,0.162661738,0.088724584,0.310536044,0.147874307,0.42883549,0.354898336,1.035120148,0.073937153,0.325323475,10.73567468,1.419593345,2.38077634,1.45045045030775,0.961182994,4.998151571,1.18181818166771,0.621072089,0.975970426,0.0454545454799493,0.0371900825892016,0.152892561941901,0.0123966941964005,0.393939393849069,0.0495867767856021,0.00826446279760035,0.0123966941964005,0.0151515151910322,0.0151515151910322,0.00826446279760035,0.0289256197916012,0.0137741046937164,0.0399449035838333,0.0964187327628672,0.00688705230028449,0.0303030302889171,0.214285713940689,0.261904762556477,0.523809523502834,0.0798816567141677,0.0266272189047226,0.846153846261578,0.017751479269815,0.0295857988497164,0.218749999845907,0.729166667092258,0.0520833330618354,0.553846153462012,0.446153846537988,0.5,0.166666667008207,0.333333332991793,0.689440993856651,0.0559006210553991,0.0683229815699529,0.0372670807035994,0.149068322814398
5232,1,0.635379061,2.093862816,2.007220217,0.563176895,5.906137184,0.259927797,0.202166065,0.173285199,0.202166065,0.36101083,0.346570397,0.389891697,0.259927798,0.534296029,0.462093863,1.675090253,0.158844765,0.317689531,16.54873646,2.223826715,3.350180506,1.6690647481656,0.794223826,9.025270758,1.52811735942231,0.693140795,1.155234657,0.0383944153401546,0.12652705063381,0.121291448555704,0.0340314135983286,0.356893542795593,0.0157068062343172,0.0122164048891984,0.010471204216639,0.0122164048891984,0.0218150087091302,0.0209424083728505,0.0235602094421171,0.0157068062947448,0.0322862129257692,0.101221640519134,0.00959860381993176,0.0191972077002911,0.250000000360677,0.291666666366102,0.458333333273221,0.232000000015955,0.0623999999668486,0.6543999999961,0.0224000000023046,0.0288000000187917,0.175324675421034,0.753246753310993,0.0714285712679731,0.327272726517273,0.672727273482727,0.549999999697031,0.175000000021641,0.275000000281328,0.599137931047349,0.0517241380545482,0.107758620573861,0.103448275810605,0.137931034513637
5245,1,0.485584219,0.473444613,2.391502276,0.157814871,4.807283763,0.364188165,0.097116844,0.121396055,0.109256449,0.194233687,0.084977238,0.388467375,0.194233687,0.558421851,0.291350531,1.17754173,0.084977238,0.327769347,12.30955994,1.650986343,3.083459787,1.28934010138488,0.922610016,5.729893778,1.19191919189398,0.558421851,0.922610015,0.0394477317927581,0.0384615384552894,0.194280078870147,0.0128205128184298,0.390532544333993,0.0295857989054969,0.00788954637479916,0.00986193296849895,0.00887573963103022,0.0157790926683607,0.00690335303733043,0.031558185417959,0.0157790926683607,0.0453648914926198,0.095660749510108,0.00690335303733043,0.0266272188930907,0.217391305126418,0.195652173718396,0.586956521155187,0.0826271186418493,0.0275423728806164,0.838983050865206,0.0169491525956173,0.0338983050167113,0.235294117753947,0.71323529415773,0.0514705880883231,0.394736842960959,0.605263157039041,0.526315790101195,0.118421052474701,0.355263157424104,0.775590551264095,0.039370078867839,0.0629921258642313,0.0275590550453318,0.0944881889585025
5264,1,0.647058824,0.338235294,1.764705882,0.147058824,4.455882353,0.705882354,0.102941176,0.161764706,0.176470588,0.25,0.102941176,0.352941176,0.191176471,0.426470588,0.308823529,1.102941176,0.088235294,0.352941176,11.67647059,1.544117646,2.588235293,1.46666666632667,1.132352942,5.235294118,1.17491749181287,0.69117647,1.176470588,0.0554156171603906,0.028967254393607,0.151133501206378,0.012594458476686,0.381612090627464,0.0604534005853219,0.00881612086516633,0.0138539042900976,0.0151133501035093,0.0214105793418523,0.00881612086516633,0.0302267002070186,0.0163727960025633,0.0365239294453616,0.0944584382325756,0.00755667505175466,0.0302267002070186,0.234042553560887,0.255319148813038,0.510638297626075,0.0646067415462063,0.0280898877284434,0.851123595459475,0.0196629212571014,0.0365168540087741,0.228571428423401,0.714285714470748,0.0571428571058503,0.623376623858323,0.376623376141676,0.55000000051,0.14999999983,0.29999999966,0.68181818197624,0.0625000000724432,0.0965909091326188,0.0397727271080837,0.119318181710615
5341,1,0.653295129,0.41260745,1.776504298,0.148997135,4.504297994,0.446991405,0.091690544,0.126074499,0.137535817,0.171919771,0.091690544,0.343839542,0.217765043,0.515759312,0.194842407,1.776504298,0.080229226,0.332378223,12.02292264,2.200573066,2.361031519,1.32903225827152,0.962750717,5.375358166,1.19338422394795,0.595988539,1.123209169,0.0543374642390613,0.0343183984755307,0.147759771163262,0.0123927550281568,0.374642516538724,0.0371782650844703,0.00762631073537374,0.0104861773443133,0.0114394661862351,0.0142993327120002,0.00762631073537374,0.0285986654240004,0.0181124880796871,0.0428979980528262,0.147759771163262,0.00667302189345202,0.0276453764989043,0.211538462151535,0.230769231285503,0.557692306562962,0.0767590618630416,0.0277185501688856,0.837953091663808,0.0170575692202163,0.0405117270840478,0.156250000198812,0.807291666633531,0.0364583331676568,0.46428571499054,0.53571428500946,0.581632653142987,0.122448979937057,0.295918366919955,0.752427184348825,0.0533980584271904,0.0728155340648801,0.0388349512753794,0.0825242718837249
5380,1,0.690647482,0.604316547,3.294964029,0.215827338,6.158273381,0.388489209,0.258992806,0.273381295,0.201438849,0.302158273,0.086330935,0.517985612,0.330935252,0.618705036,0.215827338,1.654676259,0.115107914,0.517985612,16.44604317,2.287769785,4.17266187,1.26637554561297,1.007194245,7.568345324,1.22897196271774,0.992805756,1.410071943,0.0419947506437197,0.036745406828456,0.200349956213814,0.0131233595685618,0.3744531932297,0.0236220472598942,0.0157480315065961,0.0166229221323393,0.0122484689428187,0.0183727033838255,0.00524934381526374,0.0314960630131923,0.0201224846961167,0.0376202974541991,0.100612423419779,0.00699912512755492,0.0314960630131923,0.2753623187092,0.202898550680844,0.521739130609956,0.0798479087738835,0.0285171102480736,0.813688212860938,0.03422053235054,0.0437262357665645,0.226415094471579,0.723270439993157,0.0503144655352636,0.385714285927041,0.614285714072959,0.489795918164723,0.142857142857143,0.367346938978134,0.789655172562545,0.0655172413958383,0.0724137930208086,0.020689655114566,0.0517241379062426
5381,1,0.801431127,0.486583184,1.874776386,0.186046512,5.280858676,0.257602863,0.200357782,0.214669052,0.214669052,0.228980322,0.057245081,0.500894454,0.357781753,0.658318426,0.214669052,1.14490161,0.100178891,0.457960644,13.23792487,1.745974955,2.590339893,1.38167938978937,0.915921289,6.511627907,1.23306233067616,0.887298748,1.474060823,0.0605405405205325,0.0367567567257239,0.141621621546489,0.014054054077737,0.398918918777638,0.0194594595096837,0.0151351351490183,0.0162162162202995,0.0162162162202995,0.0172972972915807,0.00432432436066545,0.0378378377970051,0.0270270270086523,0.0497297297321797,0.0864864864579036,0.00756756757450913,0.0345945945831614,0.241935483943678,0.241935483943678,0.516129032112643,0.0747252746854474,0.0285714286284694,0.810989010954246,0.030769230807033,0.0549450549248038,0.286885245727938,0.655737705011926,0.0573770492601367,0.28125000051178,0.71874999948822,0.543689320342245,0.145631068033615,0.31067961162414,0.723756905827802,0.0828729282130544,0.0883977900424514,0.0220994477036377,0.0828729282130544
5565,1,0.578461538,0.492307692,2.104615385,0.123076923,4.627692308,0.443076924,0.110769231,0.147692308,0.172307692,0.196923077,0.061538462,0.467692308,0.184615385,0.529230769,0.246153846,1.12,0.086153846,0.356923077,12.04923077,1.673846154,2.756923078,1.30994152074014,0.972307693,5.538461539,1.19680851067508,0.676923077,1.107692307,0.048008171562308,0.0408580183579636,0.174668028621382,0.0102145045894909,0.384065372830435,0.0367722166217587,0.00919305415543967,0.0122574055405862,0.0143003064086887,0.016343207359784,0.00510725233624188,0.0388151174898611,0.0153217569257328,0.0439223697431102,0.0929519918224622,0.00715015320434435,0.0296220633344215,0.21818181861157,0.254545454061984,0.527272727326446,0.0888888888246914,0.0222222222061728,0.835555555529877,0.0200000000397222,0.033333333399537,0.279411764864025,0.669117646997324,0.0514705881386516,0.455696203156545,0.544303796843455,0.522222222131944,0.155555555375,0.322222222493056,0.763392856984166,0.0535714286621094,0.0714285714285714,0.02232142873012,0.0892857141950335
5753,1,0.469724771,0.469724771,1.76146789,0.102752294,4.00733945,0.132110091,0.102752294,0.176146789,0.176146789,0.234862385,0.088073394,0.381651376,0.220183486,0.572477064,0.102752294,0.836697248,0.073394495,0.308256881,10.21651376,1.291743119,2.363302752,1.34166666643012,0.704587155,4.902752295,1.22344322365803,0.660550459,0.954128441,0.0459770115358803,0.0459770115358803,0.1724137931372,0.0100574713071203,0.392241379411601,0.0129310344118795,0.0100574713071203,0.01724137931372,0.01724137931372,0.0229885057189998,0.00862068960791964,0.0373563218300799,0.0215517241176798,0.0560344827451199,0.0818965517646403,0.0071839080065997,0.0301724138234802,0.266666666565741,0.266666666565741,0.466666666868518,0.0958083832787232,0.0209580839123344,0.817365269317568,0.0209580839123344,0.0449101795790399,0.295454545401763,0.647727273087955,0.0568181815102822,0.18749999920166,0.81250000079834,0.492307692356065,0.184615384502515,0.32307692314142,0.745341615038241,0.0745341615038241,0.0993788818640533,0.0372670805403437,0.0434782610535377
